property_type;place_name;state_name;lat;lon;price;currency;price_aprox_local_currency;price_aprox_usd;surface_total_in_m2;surface_covered_in_m2;price_usd_per_m2;price_per_m2;floor;rooms;expenses;properati_url;description;title
apartment;Palermo;Capital Federal;-34.5832756;-58.42602700000001;872500.0;USD;15394826.25;872500.0;187.0;182.0;4665.775401069519;4793.956043956044;;;;http://www.properati.com.ar/1bxbn_venta_departamento_palermo_baulera_luminoso_lujoso_dependencias_garage_subte-linea-d_devoto-citi;CODIGO: 1237-72 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 872500 null. EXCELANETE 4/C/DEPENDENCIA ABMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORIA PREMUIN BAULERAS OPTATIVAS COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5832756;-58.42602700000001;850400.0;USD;15004882.8;850400.0;187.0;182.0;4547.593582887701;4672.527472527472;;;;http://www.properati.com.ar/1bxbo_venta_departamento_palermo_baulera_luminoso_lujoso_dependencias_garage_subte-linea-d_devoto-citi;CODIGO: 1237-73 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 850400 null. EXCELANETE 4/C/DEPENDENCIA ABMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORIA PREMUIN BAULERAS OPTATIVAS COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5832756;-58.42602700000001;1100000.0;USD;19408950.0;1100000.0;221.0;218.0;4977.37556561086;5045.871559633028;;;;http://www.properati.com.ar/1bxbp_venta_departamento_palermo_baulera_luminoso_lujoso_dependencias_garage_subte-linea-d_devoto-citi;CODIGO: 1237-74 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 1100000 null. EXCELANETE 4/C/DEPENDENCIA ABMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORIA PREMUIN BAULERAS OPTATIVAS COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5832756;-58.42602700000001;1070000.0;USD;18879615.0;1070000.0;212.0;210.0;5047.169811320755;5095.238095238095;;;;http://www.properati.com.ar/1bxbq_venta_departamento_palermo_baulera_luminoso_lujoso_dependencias_garage_subte-linea-d_devoto-citi;CODIGO: 1237-75 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 1070000 null. EXCELANETE 5/C/DEPENDENCIA ABMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORIA PREMUIN BAULERAS OPTATIVAS COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5832756;-58.42602700000001;258600.0;USD;4562867.7;258600.0;60.0;58.0;4310.0;4458.620689655172;;;;http://www.properati.com.ar/1bxc4_venta_departamento_palermo_baulera_luminoso_lujoso_garage_subte-linea-d_devoto-citi;CODIGO: 1237-67 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 258600 null. EXCELANETE 2 ABMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORIA PREMUIN BAULERAS OPTATIVAS COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;;;280000.0;USD;4940460.0;280000.0;100.0;90.0;2800.0;3111.1111111111113;;;;http://www.properati.com.ar/1bxip_venta_departamento_palermo_balcon_baulera_gimnasio_jardin_lavadero_parrilla_piscina_terraza_toilette_garage_placard_aire-acondicionado_nativa-soluciones-inmobiliarias_gpj;USO PROFESIONAL o VIVIENDADúplex de 3 ambientes de 98m2. En el nivel inferior se encuentra la cocina integrada a un estar o recepcion, toilette, y balcón terraza.En el nivel superior balconeando al vacío tiene un sector con baño completo y placard y a continuación otro salon muy amplio.Cuenta con calefacción por piso radiante, aire acondicionado, cortinas roller, artefactos de iluminacion colocados, yacuzzi, sistema de alarma monitoreada, toilette y baño principal.Cochera opcional u$s 25.000.-El edificio es de mucha calidad., Cuenta con pileta climatizada, gimnasio, laundry, salon de fiestas con parrilla, jardines, bauleras, etc.-Está ubicado en Niceto Vega entre Bompland y Fitz RoySe vende con renta. Esta alquilado, por una Productora Musical, con buena garantía.RENTA del DEPARTAMENTO: $15.000.-incremento anual del 30%Expensas e impuestos a cargo del inquilinoLa venta de este inmueble está sujeta a la tramitación del Codigo de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario.NATIVA Soluciones Inmobiliarias   Juncal 2746 - Buenos Aires  Tel:  /        www.nativa-;Departamento - Palermo
apartment;Palermo;Capital Federal;;;350000.0;USD;6175575.0;350000.0;103.0;85.0;3398.0582524271845;4117.64705882353;;;1500.0;http://www.properati.com.ar/1bxwp_venta_departamento_palermo_jose-antonio-cabrera_5099_parrilla_patio_piscina_terraza_toilette_luminoso_garage_ojo-propiedades_gps;"VENTA -  GRAN LOFT DE 103 M2 TOTALES  EN PALERMOExcelente departamento de estilo Loft, muy amplio y luminoso. Cuenta con 103m² totales con cocina incorporada al estar con horno y anafe eléctrico, con mesadas de cuarzo europeo con muebles de cocina ""De Otro Tiempo"", un baño completo con ventilación natural, un toilette de recepción y gran terraza  con  deckeada de 18m² con parrilla. La planta, con grandes ventanales en aluminio anodizado con doble vidrio y pisos de lapacho, herrajes de acero inoxidable HÄFELE,  Los baños  están revestidos en venecitas y sus artefactos de baño FERRUM, grifería HIDRES Línea Net,  Con pisos de madera lapacho. La calefacción es a través de una caldera individual y radiadores. El edificio cuenta con ascensores automatizados de última generación,  patio con piscina y solarium. Cochera.  APTO PROFESIONALExpensas $1500.-Venta u$s350.000.-";Departamento/Loft en Palermo
apartment;Palermo;Capital Federal;-34.593558109899995;-58.4313480335;157000.0;USD;2770186.5;157000.0;54.0;;2907.4074074074074;;;;300.0;http://www.properati.com.ar/1byj8_venta_departamento_palermo_malabia_1200_placard_ojo-propiedades_gps;VENTA DEPARTAMENTO 2 AMBIENTES EN PALERMO SOHODepartamento de dos ambientes de 54m2 totales. Primer piso por escalera. Hall. Amplia sala. Dormitorio con placard, Cocina equipada y baño completo con bañera. Muy bajas expensas.Venta u$s157.000,-;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.596432362600005;-58.4232267149;;;;;38.0;30.0;;;;;;http://www.properati.com.ar/1byla_venta_departamento_palermo_gascon_1200_balcon_parrilla_patio_piscina_terraza_garage_aire-acondicionado_subte-linea-b_ojo-propiedades_gps;PRE VENTA MONOAMBIENTE 1º PISO EN PALERMOMonoambiente al frente en L de 30m2 cubiertos y 8m2 de balcón aterrazado con parrilla. Amplio estar. Cocina integrada y baño completo. Cochera opcional.CARPINTERIA EXTERIOR Marcos y hojas de aluminio o PVC doble contacto conrodamientos reforzados. Las puertas ventanas que salen abalcones contarán con vidrios laminados de seguridad.Cortinas de enrollar en dormitorios.CARPINTERIA INTERIOR Marcos chapa de acero Nº18, hojas puerta placaenchapada en madera natural o pintadasPLACARDS Puertas corredizas en melamina.Interiores: Tabiques y cajones con guíassobre rodamientos de nylonINSTALACION SANITARIA Agua fría y caliente: Sistema Termofusión. Desagües: marca “Awaduct” o similar.CALEFACCION Servicios individuales de calefacción y agua caliente en todas lasunidades. Calderas duales a Gas y piso radiante endepartamentos “A” y “C”. Aire acondicionado Frio – Calor, bajoconsumo en deptos. “B”INSTALACIÓN ELÉCTRICA Protección termo-magnética, disyuntor diferencial, porteroeléctrico (video opcional), cañería de TV para conexión acable, toma reforzada para aire acondicionado.TELEFONÍA Instalación de cañerías para línea telefónica en ambientes.PISOS Pisos flotantes melamínicos en dormitorios, porcellanatos ocerámicos estares, baños y cocinas. Cerámicos en terrazas ypatios.REVESTIMIENTOS Porcellanatos o Cerámicos en baños y cocinas.MESADAS Granito o “Technistone”, con pileta de acero inoxidable.MUEBLES DE COCINA Alacenas y bajo mesadas con estructura de madera y puertasmelamínicas.COCINAS Y ANAFES Marca “Orbis”, “Domec”, “Longvie” o similar.GRIFERIAS Marca “FV” o similarARTEFACTOS Marca “Ferrum”, “Roca” o similarESTRUCTURA PORTANTE De hormigón armado. CONSULTAR VALOR;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.596432362600005;-58.4232267149;;;;;88.0;75.0;;;;;;http://www.properati.com.ar/1bylj_venta_departamento_palermo_gascon_1200_balcon_lavadero_parrilla_patio_piscina_terraza_toilette_garage_aire-acondicionado_subte-linea-b_ojo-propiedades_gps;PRE VENTA DEPARTAMENTOS DE 4 AMBIENTES EN 2º Y 4º PISO EN PALERMODepartamento al contra frente de cuatro ambientes de 75m2 cubiertos y 13m2 de balcón aterrazado con parrilla. Cuenta con tres dormitorios. Amplio estar. Cocina con lavadero. El dormitorio principal con baño completo en suitte. Toilette de recepción. Cochera opcional.CARPINTERIA EXTERIOR Marcos y hojas de aluminio o PVC doble contacto conrodamientos reforzados. Las puertas ventanas que salen abalcones contarán con vidrios laminados de seguridad.Cortinas de enrollar en dormitorios.CARPINTERIA INTERIOR Marcos chapa de acero Nº18, hojas puerta placaenchapada en madera natural o pintadasPLACARDS Puertas corredizas en melamina.Interiores: Tabiques y cajones con guíassobre rodamientos de nylonINSTALACION SANITARIA Agua fría y caliente: Sistema Termofusión. Desagües: marca “Awaduct” o similar.CALEFACCION Servicios individuales de calefacción y agua caliente en todas lasunidades. Calderas duales a Gas y piso radiante endepartamentos “A” y “C”. Aire acondicionado Frio – Calor, bajoconsumo en deptos. “B”INSTALACIÓN ELÉCTRICA Protección termo-magnética, disyuntor diferencial, porteroeléctrico (video opcional), cañería de TV para conexión acable, toma reforzada para aire acondicionado.TELEFONÍA Instalación de cañerías para línea telefónica en ambientes.PISOS Pisos flotantes melamínicos en dormitorios, porcellanatos ocerámicos estares, baños y cocinas. Cerámicos en terrazas ypatios.REVESTIMIENTOS Porcellanatos o Cerámicos en baños y cocinas.MESADAS Granito o “Technistone”, con pileta de acero inoxidable.MUEBLES DE COCINA Alacenas y bajo mesadas con estructura de madera y puertasmelamínicas.COCINAS Y ANAFES Marca “Orbis”, “Domec”, “Longvie” o similar.GRIFERIAS Marca “FV” o similarARTEFACTOS Marca “Ferrum”, “Roca” o similarESTRUCTURA PORTANTE De hormigón armado. CONSULTAR VALOR;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.58888889999999;-58.4305556;;;;;156.0;;;;;;;http://www.properati.com.ar/1bza9_venta_departamento_palermo_balcon_baulera_suite_lavadero_toilette_garage_aire-acondicionado_la-croix-propiedades;CODIGO: 916-69723 ubicado en: Scalabrini Ortiz al 3300 -  Publicado por: LA CROIX PROPIEDADES. El precio es de ARS 4000 null. Entre Libertador y SeguiSuperficie propia 156m2 aproximados.Balcon corrido al frente.Living comedor en L.Tres dormitorios, uno en suite.Un baño completo y toilette.Cocina con espacio para comedor diario.Habitación de servicio y lavadero.Cochera en subsuelo y baulera.Aire acondicionado y calefacción central.Seguridad 24hs.Expensas $4000 . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5824540646;-58.4273026578;65000.0;USD;1146892.5;65000.0;;17.0;;3823.529411764706;;;1030.0;http://www.properati.com.ar/1bzi0_venta_departamento_palermo_fray-justo-santamaria-de-oro_2200_subte-linea-d_alternativa-propiedades_gk9;*** IDEAL INVERSIÓN ***Studio al frente ubicado en excelente zona a dos cuadras de la Av. Santa Fé, y a pocas cuadras de Plaza Italia.TOTALMENTE RECICLADO A NUEVO.El departamento consta de un ambiente cómodo, con ventana al frente de la calle Oro.La cocina es integrada con espacio de guardado de bajo mesada y alacena. El horno es eléctrico con extractor y cuenta con instalación para lavarropas y espacio para heladera alta. Termotanque eléctrico.Baño con ducha.MUEBLES OPCIONAL;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.5935386;-58.4272522;295000.0;USD;5205127.5;295000.0;144.0;119.0;2048.6111111111113;2478.991596638656;;;;http://www.properati.com.ar/1bzi2_venta_departamento_palermo_suite_lavadero_terraza_dependencias_la-croix-propiedades;CODIGO: 916-69673 ubicado en: ARAOZ 1300 -  Publicado por: LA CROIX PROPIEDADES. El precio es de USD 295000 null. PALERMO ARAOZ Y GORRITI 3 DORMITORIOSESPECTACULAR TRIPLEX 144M2 CON TERRAZA NUEVO1ER PLANTA AMPLIO LIVING COCINA SEMIINTEGRADA TOILLETE BALCON2DA PLANTA  1 SUITE 2 BAÑOS + 2 DORMITORIOS 3ER PLANTA PLAY - LAVADERO - DEPENDENCIAS - TERRAZA CON PARRILLACOCHERA FIJA  U$S 295.000.- 1 piso 49mts2 piso  50mts3 piso 45mts  144 mts totales: 100 cubiertos x escritura , 25 descubiertos  y  19 cubiertos de la reforma   de la habitacion de servicio  PROPIEDAD COMPARTIDA CON COLEGA  . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.568561100000004;-58.4327203;670000.0;USD;11821815.0;670000.0;180.0;160.0;3722.222222222222;4187.5;;;;http://www.properati.com.ar/1bzjb_venta_departamento_palermo_balcon_baulera_suite_toilette_dependencias_garage_losa-radiante_subte-linea-d_la-croix-propiedades;CODIGO: 916-69621 ubicado en: SOLDADO DE LA INDEOENDENCIA 600 -  Publicado por: LA CROIX PROPIEDADES. El precio es de USD 670000 null. GREENTOWER.- 4 AMBIENTES, 2 COCHERAS Y BAULERA.- HALL DE ENTRADA, TOILETTE DE RECEPCIÓN, LIVING COMEDOR AMPLIO CON SALIDA A BALCÓN,  1 DORMITORIO EN SUITE, COCINA INDEPENDIENTE AMPLIA, , DEPENDENCIA DE SERVICIO, SPLIT FRIO, AGUA CALIENTE CENTRAL. LOSA RADIANTE . FULL AMENITIESPROPIEDAD COMPARTIDA CON COLEGA . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.589675945100005;-58.42156040800001;150000.0;USD;2646675.0;150000.0;61.0;55.0;2459.016393442623;2727.2727272727275;;;;http://www.properati.com.ar/1bzjf_venta_departamento_palermo_araoz_1900_balcon_suite_parrilla_terraza_toilette_luminoso_vista_aire-acondicionado_subte-linea-d_la-croix-propiedades;CODIGO: 916-69640 ubicado en: ARAOZ 1900 -  Publicado por: LA CROIX PROPIEDADES. El precio es de USD 150000 null. Posesión NOVIEMBRE 2011 Aráoz 1900 entre Guatemala y Soler -o se desarrolla en la zona de Plaza Guadalupe  Son 9 plantas con semipisos de un dormitorio en suite con un gran nivel en el diseño y calidad. En el piso 10  habrá espacios comunes, cubiertos y semicubiertos, para uso común con vista panorámica a la ciudad y de servicio para colocar lavarropas (artefacto no provisto). En planta baja  espacios guardacoches opcionales.Dormitorio en suite y  toilette, todas las unidades tienen balcón con amplias visuales al exterior.Las unidades estarán equipadas con:  Muebles de cocina y placares con sus interiores de nueva generación combinando materiales, melamina, aluminio, vidrio y granito.Instalación para aire acondicionado frío/calor, tipo splits individual (equipos no provistos) Agua caliente central. Griferías monocomando.Carpinterías exteriores con hojas corredizas en aluminio y cortinas de enrollar en dormitorios, de aluminio anodizado.Pisos de madera de incienso listo para hidrolaquear (hidrolaqueado no incluido) Portero eléctrico con cámara opcional.Telefonía y acceso a cable en todos los ambientes. ARAOZ Y GUATEMALA, OPCIÓN FRENTE O CONTRAFRENTE, 55 M2 MÁS BALC N TERRAZA.LIVING COMEDOR AMPLIO CON SALIDA A BÁLCÓN CORRIDO, COCINA INTEGRADA, AGUA CALIENTE CENTRAL, TERRAZAS CON PARRILLA, LAUNDRYPROPIEDAD COMPARTIDA CON COLEGA . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5812730961;-58.412434082;190000.0;USD;3352455.0;190000.0;;53.0;;3584.9056603773583;;;2000.0;http://www.properati.com.ar/1bzkf_venta_departamento_palermo_ugarteche_3000_balcon_lavadero_luminoso_subte-linea-d_alternativa-propiedades_gk9;Departamento de 3 ambientes con balcón  y lavadero,la habitación principal cuenta con un placar muy amplio y con salida al balcón muy luminoso, el resto de los ambientes tiene ventanas con salida  al pulmón del edificio  .Se encuentra  en la zona de Palermo chico. Zona en la que se puede  disfrutar de la  tranquilidad   como así también de esparcimiento nocturno. Excelente ubicación a una cuadra de Las Heras  y tres cuadras de Libertador.  ;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.5925454704;-58.40799173;240000.0;USD;4234680.0;240000.0;;53.0;;4528.301886792453;;;;http://www.properati.com.ar/1bzl5_venta_departamento_palermo_aguero_1500_balcon_gimnasio_lavadero_piscina_amenities_estrenar_subte-linea-d_subte-linea-h_alternativa-propiedades_gk9;Departamento a estrenar en el exclusivo edificio HOM. Cuenta con todos los amenities: dos piletas, Jacuzzy, Laundry, Gym, Solarium, seguridad 24hs.El departamento consiste en un amplio studio con cocina integrada, baño completo con bañera y balcón con espectacular vista de la ciudad.;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.5925454704;-58.40799173;270000.0;USD;4764015.0;270000.0;;;;;;;;http://www.properati.com.ar/1bzlu_venta_departamento_palermo_aguero_1500_balcon_gimnasio_lavadero_piscina_amenities_estrenar_subte-linea-d_subte-linea-h_alternativa-propiedades_gk9;Departamento a estrenar en el exclusivo edificio HOM. Cuenta con todos los amenities: dos piletas, Jacuzzy, Laundry, Gym, Solarium, seguridad 24hs.El departamento consiste en un amplio studio con cocina integrada, baño completo con bañera y balcón con espectacular vista de la ciudad.;Departamento - Palermo
apartment;Palermo;Capital Federal;-34.581973423600004;-58.424091339099995;245000.0;USD;4322902.5;245000.0;76.0;70.0;3223.684210526316;3500.0;;;900.0;http://www.properati.com.ar/1bztb_venta_departamento_palermo_balcon_gimnasio_jardin_piscina_sum_estrenar_subte-linea-d_belgrano-chico-propiedades;CODIGO: 443-002 ubicado en: Uriarte 2300 -  Publicado por: BELGRANO CHICO PROPIEDADES. El precio es de USD 245000 null. Dto en 2 Plantas a Estrenar de 70m2 mas balcón.c/ vista única a la ciudad en Excelente Barrio de Palermo. Edificio con seguridad 24 hs, jardín, Recepción, GYM, SUM, 2 Piscinas en PB y en ultimo piso. . Publicado a través de Mapaprop;Departamento en Venta en Palermo, Capital Federal
apartment;Palermo;Capital Federal;-34.5900887553;-58.4203707181;167000.0;USD;2946631.5;167000.0;76.0;47.0;2197.368421052632;3553.191489361702;;;;http://www.properati.com.ar/1c16r_venta_departamento_palermo_alvarez-julian_1900_parrilla_piscina_terraza_luminoso_garage_amenities_placard_aire-acondicionado_subte-linea-d_oslo-propiedades_gf8;"Amplio 2 ambientes con terraza de 76,8m2 en Palermo. DOM JULIAN ALVAREZ sera un nuevo emprendimiento ubicado sobre la calle Julian Alvarez, entre Guatemala y Soler. A tan solo 400 metros de Av Santa Fe con acceso a todos los medios de transporte. Rodeado de Bares, Restaurantes y locales de moda.El 2 ambientes cuenta con dormitorio con placards, baño completo, cocina cerrada, y una espectacular terraza de 25m2. La obra estara cargo del prestigioso estudio de arquitectos BRUKMAN &amp; MANSILLA .OPCION A COCHERAEl Edificio contara con amenities de nivel en la ultima planta*PISCINA*SOLARIUM*SECTOR DE PARRILLAS*SALON DE USOS MULTIPLESLas unidades se entregaran con terminaciones de primera calidad. -Pisos de Porcellanato o Flotante en Estar/Comedor y Dormiciotiros.-Cocinas con revestimientos y pisos de primera calidad. Mueble bajo mesada y alacenas.-Cocina LONGVIE o similar a gas.-Horno Electrico-Cerramientos de primera calidad.-Instalacion preparada para Aire Acondicionado-Loza radiante por caldera individual.-Interiories de placard con frente.-Agua caliente Individual por Caldera-BAÑOS: porcellanato de primera calidad. Los artefactos sanitarios serán, línea Adriática, marca Ferrum o similarAgenda tu reunion para saber mas acerca del proyecto. Estamos a 4 cuadras de la obra. ";2 ambientes con Terraza 77m2 en Construccion!!!
